Incidence_record_ID;Article_ID;Analysis_taxon_key;Organ_primary;Chemical_entity_ID;DOI;WCVP_taxon_id;Taxon_current_analysis;Genus_current_analysis;Species_current_analysis;Taxon_analysis_level;Species_ready_source;Entity_name_analysis;Domain_analysis;Class_original_analysis;Class_analysis;Class_confidence_analysis;Class_resolved;Metabolite_scope;Sulfated_flag;Exact_structure_ID_analysis;Exact_structure_resolved;Structure_status_analysis;Validated_PubChem_CID_analysis;Validated_InChIKey_analysis;Molecular_formula_analysis;Molecular_weight_analysis;Evidence_record_count;Evidence_record_IDs;Source_record_IDs;Compound_IDs;Best_evidence_grade;Methods_combined;Method_GC;Method_LC;Method_NMR_isolation;Method_MS;Method_other_assay;Method_unspecified;Chemical_entity_ID_original;Strict_sensitivity_scope;Curation_flag
I04C03651;L345;WCVP_152708;Seed;CHEM1377;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Bisabolol oxide A;Terpenoids and steroids;Other terpenoids;Other terpenoids;High;1;1;0;;0;Candidate pending source verification;;;C15H26O2;238.37;1;E-O5411;O5411;C1509;C;GC-MS library matching;1;0;0;1;0;0;CHEM1377;1;LEGACY_CURATED
I04C03652;L345;WCVP_152708;Seed;CHEM1378;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;1,4-Dihydro-3H-2-benzopyran-3-imine;Alkaloids and nitrogen compounds;Other or unresolved chemical entity;Other alkaloids/nitrogen compounds;Medium;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5412;O5412;C1510;C;GC-MS library matching;1;0;0;1;0;0;CHEM1378;1;CURATED
I04C03653;L345;WCVP_152708;Seed;CHEM1379;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;(Z)-9-Hexadecenoic acid methyl ester;Lipids and lipid-like molecules;Other or unresolved chemical entity;Fatty acid esters;Medium;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5413;O5413;C1511;C;GC-MS library matching;1;0;0;1;0;0;CHEM1379;1;CURATED
I04C03654;L345;WCVP_152708;Seed;CHEM1380;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;1-Fluoro-4-acetylbenzene;Inorganic/non-metabolite;Other or unresolved chemical entity;Putative contaminant or analytical artefact;Medium;1;0;0;;0;"No database match; second search/PDF required";;;;;1;E-O5415;O5415;C1513;C;GC-MS library matching;1;0;0;1;0;0;CHEM1380;0;EXCLUDED_FROM_BIOLOGICAL_RICHNESS
I04C03655;L345;WCVP_152708;Seed;CHEM1381;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Citronellol;Terpenoids and steroids;Other or unresolved chemical entity;Monoterpenoids;Medium;1;1;0;STR0626;1;Provisional exact structure accepted;8842.0;QMVPMAAFGQKVCJ-UHFFFAOYSA-N;C10H20O;156.26;1;E-O5416;O5416;C1514;C;GC-MS library matching;1;0;0;1;0;0;CHEM1381;1;CURATED
I04C03656;L345;WCVP_152708;Seed;CHEM1382;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;5,8-Dimethyl-1,4-dihydro-1,4-methanonaphthalene;Lipids and lipid-like molecules;Other or unresolved chemical entity;Hydrocarbons;Medium;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5417;O5417;C1515;C;GC-MS library matching;1;0;0;1;0;0;CHEM1382;1;CURATED
I04C03657;L345;WCVP_152708;Seed;CHEM1383;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Geranyl isovalerate;Lipids and lipid-like molecules;Other or unresolved chemical entity;Fatty acid esters;Medium;1;1;0;STR0627;1;Provisional exact structure accepted;5362830.0;SOUKTGNMIRUIQN-NTEUORMPSA-N;C15H26O2;238.37;1;E-O5418;O5418;C1516;C;GC-MS library matching;1;0;0;1;0;0;CHEM1383;1;CURATED
I04C03658;L345;WCVP_152708;Seed;CHEM1384;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Isocyclocitral;Terpenoids and steroids;Other or unresolved chemical entity;Monoterpenoids;Medium;1;1;0;;0;"Exact candidate invalidated; observed annotation retained";;;C20H32O2;304.5;1;E-O5420;O5420;C1517;C;GC-MS library matching;1;0;0;1;0;0;CHEM1384;1;CURATED
I04C03659;L345;WCVP_152708;Seed;CHEM1385;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;(Z)-9-Octadecenoic acid 2,3-dihydroxypropyl ester;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5423;O5423;C1518;C;GC-MS library matching;1;0;0;1;0;0;CHEM1385;1;LEGACY_CURATED
I04C03660;L345;WCVP_152708;Seed;CHEM1386;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;6-Octadecenoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0628;1;Provisional exact structure accepted;11634.0;CNVZJPUDSLNTQU-UHFFFAOYSA-N;C18H34O2;282.5;1;E-O5425;O5425;C1520;C;GC-MS library matching;1;0;0;1;0;0;CHEM1386;1;LEGACY_CURATED
I04C03661;L345;WCVP_152708;Seed;CHEM1387;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;3-Phenyl-1,4(E)-dodecadiene;Lipids and lipid-like molecules;Other or unresolved chemical entity;Hydrocarbons;Medium;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5426;O5426;C1521;C;GC-MS library matching;1;0;0;1;0;0;CHEM1387;1;CURATED
I04C03662;L345;WCVP_152708;Seed;CHEM1388;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Geranylgeraniol;Terpenoids and steroids;Other terpenoids;Other terpenoids;High;1;1;0;;0;Candidate pending source verification;;;C20H34O;290.5;1;E-O5430;O5430;C1522;C;GC-MS library matching;1;0;0;1;0;0;CHEM1388;1;LEGACY_CURATED
I04C03663;L345;WCVP_152708;Seed;CHEM1389;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;11-Eicosenoic acid methyl ester;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;;0;Candidate pending source verification;;;;;1;E-O5431;O5431;C1523;C;GC-MS library matching;1;0;0;1;0;0;CHEM1389;1;LEGACY_CURATED
I04C03664;L345;WCVP_152708;Seed;CHEM1390;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Eicosanoic acid methyl ester;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0629;1;Provisional exact structure accepted;14259.0;QGBRLVONZXHAKJ-UHFFFAOYSA-N;C21H42O2;326.6;1;E-O5432;O5432;C1524;C;GC-MS library matching;1;0;0;1;0;0;CHEM1390;1;LEGACY_CURATED
I04C03665;L345;WCVP_152708;Seed;CHEM1391;10.1002/fsn3.3196;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Methyl behenate;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0630;1;Provisional exact structure accepted;13584.0;QSQLTHHMFHEFIY-UHFFFAOYSA-N;C23H46O2;354.6;1;E-O5435;O5435;C1526;C;GC-MS library matching;1;0;0;1;0;0;CHEM1391;1;LEGACY_CURATED
I04C03666;L346;WCVP_152708;Fruit;CHEM0192;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O5456;O5456;C1470;C;GC-MS library matching;1;0;0;1;0;0;CHEM0192;1;LEGACY_CURATED
I04C03667;L346;WCVP_152708;Fruit;CHEM0215;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;1;E-O5460;O5460;C1547;C;GC-MS library matching;1;0;0;1;0;0;CHEM0215;1;LEGACY_CURATED
I04C03668;L346;WCVP_152708;Fruit;CHEM0384;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Methyl laurate;Lipids and lipid-like molecules;Other or unresolved chemical entity;Fatty acid esters;Medium;1;1;0;STR0215;1;Provisional exact structure accepted;8139.0;UQDUPQYQJKYHQI-UHFFFAOYSA-N;C13H26O2;214.34;1;E-O5449;O5449;C1498;C;GC-MS library matching;1;0;0;1;0;0;CHEM0384;1;CURATED
I04C03669;L346;WCVP_152708;Fruit;CHEM0390;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Methyl myristate;Lipids and lipid-like molecules;Other or unresolved chemical entity;Fatty acid esters;Medium;1;1;0;STR0221;1;Provisional exact structure accepted;31284.0;ZAZKJZBWRNNLDS-UHFFFAOYSA-N;C15H30O2;242.4;1;E-O5452;O5452;C0576;C;GC-MS library matching;1;0;0;1;0;0;CHEM0390;1;CURATED
I04C03670;L346;WCVP_152708;Fruit;CHEM0393;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Methyl palmitate;Lipids and lipid-like molecules;Other or unresolved chemical entity;Fatty acid esters;Medium;1;1;0;STR0224;1;Provisional exact structure accepted;8181.0;FLIACVVOZYBSBS-UHFFFAOYSA-N;C17H34O2;270.5;1;E-O5454;O5454;C1543;C;GC-MS library matching;1;0;0;1;0;0;CHEM0393;1;CURATED
I04C03671;L346;WCVP_152708;Fruit;CHEM0521;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Methyl octadecanoate;Lipids and lipid-like molecules;Fatty acid esters;Fatty acid esters;High;1;1;0;STR0299;1;Provisional exact structure accepted;8201.0;HPEUJPJOZXNMSJ-UHFFFAOYSA-N;C19H38O2;298.5;1;E-O5459;O5459;C1519;C;GC-MS library matching;1;0;0;1;0;0;CHEM0521;1;LEGACY_CURATED
I04C03672;L346;WCVP_152708;Fruit;CHEM1392;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;6-Oxabicyclo[3.1.0]hexan-2-one;Lipids and lipid-like molecules;Other or unresolved chemical entity;Fatty acid esters;Medium;1;1;0;STR0631;1;Provisional exact structure accepted;242082.0;FDSYWIWRUBJSDE-UHFFFAOYSA-N;C5H6O2;98.1;1;E-O5436;O5436;C1527;C;GC-MS library matching;1;0;0;1;0;0;CHEM1392;1;CURATED
I04C03673;L346;WCVP_152708;Fruit;CHEM1393;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;2,3-Dihydro-3,5-dihydroxy-6-methyl-4H-pyran-4-one;Other primary metabolites;Other or unresolved chemical entity;Other primary metabolites;Medium;1;1;0;STR0632;1;Provisional exact structure accepted;119838.0;VOLMSPGWNYJHQQ-UHFFFAOYSA-N;C6H8O4;144.12;1;E-O5437;O5437;C1528;C;GC-MS library matching;1;0;0;1;0;0;CHEM1393;1;CURATED
I04C03674;L346;WCVP_152708;Fruit;CHEM1394;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;beta-Allyloxypropionic acid;Inorganic/non-metabolite;Other or unresolved chemical entity;Putative contaminant or analytical artefact;Low;1;0;0;;0;"No database match; second search/PDF required";;;;;1;E-O5438;O5438;C1529;C;GC-MS library matching;1;0;0;1;0;0;CHEM1394;0;EXCLUDED_FROM_BIOLOGICAL_RICHNESS
I04C03675;L346;WCVP_152708;Fruit;CHEM1395;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;1-Butoxypropan-2-yl 2-methylbutanoate;Inorganic/non-metabolite;Other or unresolved chemical entity;Putative contaminant or analytical artefact;Low;1;0;0;STR0633;1;Provisional exact structure accepted;91693251.0;YHOLGORGYJYDLU-UHFFFAOYSA-N;C12H24O3;216.32;1;E-O5439;O5439;C1530;C;GC-MS library matching;1;0;0;1;0;0;CHEM1395;0;EXCLUDED_FROM_BIOLOGICAL_RICHNESS
I04C03676;L346;WCVP_152708;Fruit;CHEM1396;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Glycerin;Carbohydrates;Sugars and carbohydrate derivatives;Sugars and carbohydrate derivatives;High;1;1;0;STR0634;1;Provisional exact structure accepted;753.0;PEDCQBHIVMGVHV-UHFFFAOYSA-N;C3H8O3;92.09;1;E-O5440;O5440;C1531;C;GC-MS library matching;1;0;0;1;0;0;CHEM1396;1;LEGACY_CURATED
I04C03677;L346;WCVP_152708;Fruit;CHEM1397;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;N-(Neopentyloxy)-N-methylmethanamine;Inorganic/non-metabolite;Other or unresolved chemical entity;Putative contaminant or analytical artefact;Low;1;0;0;;0;"No database match; second search/PDF required";;;;;1;E-O5441;O5441;C1532;C;GC-MS library matching;1;0;0;1;0;0;CHEM1397;0;EXCLUDED_FROM_BIOLOGICAL_RICHNESS
I04C03678;L346;WCVP_152708;Fruit;CHEM1398;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;1,3,3-Trimethyltricyclo[2.2.1.0(2,6)]heptane;Terpenoids and steroids;Other or unresolved chemical entity;Monoterpenoids;Medium;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5442;O5442;C1533;C;GC-MS library matching;1;0;0;1;0;0;CHEM1398;1;CURATED
I04C03679;L346;WCVP_152708;Fruit;CHEM1399;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;1-Ethynyl-4-fluorobenzene;Inorganic/non-metabolite;Other or unresolved chemical entity;Putative contaminant or analytical artefact;Medium;1;0;0;STR0635;1;Provisional exact structure accepted;522627.0;QXSWHQGIEKUBAS-UHFFFAOYSA-N;C8H5F;120.12;1;E-O5443;O5443;C1534;C;GC-MS library matching;1;0;0;1;0;0;CHEM1399;0;EXCLUDED_FROM_BIOLOGICAL_RICHNESS
I04C03680;L346;WCVP_152708;Fruit;CHEM1400;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;5-Hydroxymethylfurfural;Other primary metabolites;Other or unresolved chemical entity;Other primary metabolites;High;1;1;0;STR0636;1;Provisional exact structure accepted;237332.0;NOEGNKMFWQHSLB-UHFFFAOYSA-N;C6H6O3;126.11;1;E-O5444;O5444;C1535;C;GC-MS library matching;1;0;0;1;0;0;CHEM1400;1;CURATED
I04C03681;L346;WCVP_152708;Fruit;CHEM1401;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;2-Methoxy-3-(2-propenyl)phenol;Phenylpropanoids and polyketides;Other phenolics;Other phenolics;High;1;1;0;STR0637;1;Provisional exact structure accepted;596373.0;HKHVWTUGAJEQNP-UHFFFAOYSA-N;C10H12O2;164.2;1;E-O5445;O5445;C1536;C;GC-MS library matching;1;0;0;1;0;0;CHEM1401;1;LEGACY_CURATED
I04C03682;L346;WCVP_152708;Fruit;CHEM1402;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Cetene;Lipids and lipid-like molecules;Other or unresolved chemical entity;Hydrocarbons;Medium;1;1;0;STR0638;1;Provisional exact structure accepted;12395.0;GQEZCXVZFLOKMC-UHFFFAOYSA-N;C16H32;224.42;1;E-O5446;O5446;C1537;C;GC-MS library matching;1;0;0;1;0;0;CHEM1402;1;CURATED
I04C03683;L346;WCVP_152708;Fruit;CHEM1403;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;7-epi-trans-Sesquisabinene hydrate;Terpenoids and steroids;Other or unresolved chemical entity;Sesquiterpenoids;Medium;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5447;O5447;C1538;C;GC-MS library matching;1;0;0;1;0;0;CHEM1403;1;CURATED
I04C03684;L346;WCVP_152708;Fruit;CHEM1404;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;(Z)-10-Pentadecen-1-ol;Lipids and lipid-like molecules;Other or unresolved chemical entity;Fatty alcohols and wax constituents;Medium;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5448;O5448;C1539;C;GC-MS library matching;1;0;0;1;0;0;CHEM1404;1;CURATED
I04C03685;L346;WCVP_152708;Fruit;CHEM1405;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Trichloroacetic acid 4-tetradecyl ester;Inorganic/non-metabolite;Other or unresolved chemical entity;Putative contaminant or analytical artefact;Medium;1;0;0;;0;"No database match; second search/PDF required";;;;;1;E-O5450;O5450;C1540;C;GC-MS library matching;1;0;0;1;0;0;CHEM1405;0;EXCLUDED_FROM_BIOLOGICAL_RICHNESS
I04C03686;L346;WCVP_152708;Fruit;CHEM1406;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;3-Methyldecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0639;1;Provisional exact structure accepted;143696.0;ZGDHFHMCRRTRAW-UHFFFAOYSA-N;C11H22O2;186.29;1;E-O5451;O5451;C1541;C;GC-MS library matching;1;0;0;1;0;0;CHEM1406;1;LEGACY_CURATED
I04C03687;L346;WCVP_152708;Fruit;CHEM1407;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;3-Deoxy-D-mannoic lactone;Carbohydrates;Other or unresolved chemical entity;Sugars and carbohydrate derivatives;Medium;1;1;0;;0;Candidate pending source verification;;;C6H10O5;162.14;1;E-O5453;O5453;C1542;C;GC-MS library matching;1;0;0;1;0;0;CHEM1407;1;CURATED
I04C03688;L346;WCVP_152708;Fruit;CHEM1408;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;Methyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propionate;Inorganic/non-metabolite;Other or unresolved chemical entity;Putative contaminant or analytical artefact;Low;1;0;0;STR0640;1;Provisional exact structure accepted;62603.0;PXMJCECEFTYEKE-UHFFFAOYSA-N;C18H28O3;292.4;1;E-O5455;O5455;C1544;C;GC-MS library matching;1;0;0;1;0;0;CHEM1408;0;EXCLUDED_FROM_BIOLOGICAL_RICHNESS
I04C03689;L346;WCVP_152708;Fruit;CHEM1409;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;1-Formyl-2,5-dimethoxy-6,9,10-trimethylanthracene;Phenylpropanoids and polyketides;Other or unresolved chemical entity;Other phenolics;Low;1;1;0;;0;"No database match; second search/PDF required";;;;;1;E-O5457;O5457;C1545;C;GC-MS library matching;1;0;0;1;0;0;CHEM1409;1;CURATED
I04C03690;L346;WCVP_152708;Fruit;CHEM1410;10.1002/fsn3.3489;152708.0;Phoenix sylvestris;Phoenix;Phoenix sylvestris;Current species;True;9-Octadecenoic acid methyl ester;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0641;1;Provisional exact structure accepted;8202.0;QYDYPVFESGNLHU-UHFFFAOYSA-N;C19H36O2;296.5;1;E-O5458;O5458;C1546;C;GC-MS library matching;1;0;0;1;0;0;CHEM1410;1;LEGACY_CURATED
I04C03691;L348;WCVP_12686;Fruit;CHEM0057;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Arachidic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0032;1;Provisional exact structure accepted;10467.0;VKOBVWXKNCXXDE-UHFFFAOYSA-N;C20H40O2;312.5;1;E-O5483;O5483;C0059;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0057;1;LEGACY_CURATED
I04C03692;L348;WCVP_12686;Fruit;CHEM0103;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Capric acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0054;1;Provisional exact structure accepted;2969.0;GHVNFZFCNZKVNT-UHFFFAOYSA-N;C10H20O2;172.26;1;E-O5473;O5473;C0110;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0103;1;LEGACY_CURATED
I04C03693;L348;WCVP_12686;Fruit;CHEM0112;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;cis-11-Eicosenoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0060;1;Provisional exact structure accepted;5282768.0;BITHHVVYSMSWAG-KTKRTIGZSA-N;C20H38O2;310.5;1;E-O5484;O5484;C0532;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0112;1;LEGACY_CURATED
I04C03694;L348;WCVP_12686;Fruit;CHEM0146;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Dodecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0074;1;Provisional exact structure accepted;3893.0;POULHZVOKOAJMA-UHFFFAOYSA-N;C12H24O2;200.32;1;E-O5474;O5474;C0233;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0146;1;LEGACY_CURATED
I04C03695;L348;WCVP_12686;Fruit;CHEM0192;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Hexadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0107;1;Provisional exact structure accepted;985.0;IPCSVZSSVZVIGE-UHFFFAOYSA-N;C16H32O2;256.42;1;E-O5476;O5476;C0277;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0192;1;LEGACY_CURATED
I04C03696;L348;WCVP_12686;Fruit;CHEM0215;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Linoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0124;1;Provisional exact structure accepted;5280450.0;OYHQOLUKZRVURQ-HZJYTTRNSA-N;C18H32O2;280.4;1;E-O5481;O5481;C0236;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0215;1;LEGACY_CURATED
I04C03697;L348;WCVP_12686;Fruit;CHEM0228;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Myristic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0132;1;Provisional exact structure accepted;11005.0;TUNFSRHWOTWDNC-UHFFFAOYSA-N;C14H28O2;228.37;1;E-O5475;O5475;C0252;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0228;1;LEGACY_CURATED
I04C03698;L348;WCVP_12686;Fruit;CHEM0239;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Octadecanoic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0142;1;Provisional exact structure accepted;5281.0;QIQXTHQIDYTFRH-UHFFFAOYSA-N;C18H36O2;284.5;1;E-O5478;O5478;C0325;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0239;1;LEGACY_CURATED
I04C03699;L348;WCVP_12686;Fruit;CHEM0243;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Oleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0143;1;Provisional exact structure accepted;445639.0;ZQPPMHVWECSIRJ-KTKRTIGZSA-N;C18H34O2;282.5;1;E-O5479;O5479;C0268;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0243;1;LEGACY_CURATED
I04C03700;L348;WCVP_12686;Fruit;CHEM0250;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Palmitoleic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;STR0147;1;Provisional exact structure accepted;445638.0;SECPZKHBENQXJG-FPLPWBNLSA-N;C16H30O2;254.41;1;E-O5477;O5477;C0278;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM0250;1;LEGACY_CURATED
I04C03701;L348;WCVP_12686;Fruit;CHEM1121;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Linolenic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;;0;Candidate pending source verification;;;C18H30O2;278.4;1;E-O5482;O5482;C1213;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM1121;1;LEGACY_CURATED
I04C03702;L348;WCVP_12686;Fruit;CHEM1209;10.1002/jsf2.158;12686.0;Aphandra natalia;Aphandra;Aphandra natalia;Current species;True;Vaccenic acid;Lipids and lipid-like molecules;Fatty acids and derivatives;Fatty acids and derivatives;High;1;1;0;;0;Candidate pending source verification;;;C18H34O2;282.5;1;E-O5480;O5480;C1323;B;GC fatty-acid profile;1;0;0;0;0;0;CHEM1209;1;LEGACY_CURATED
